ID: 1409.0, actual: neutral, predicted: negative
ID: 3276.0, actual: negative, predicted: neutral
ID: 3277.0, actual: negative, predicted: neutral
ID: 3278.0, actual: negative, predicted: negative
ID: 3279.0, actual: negative, predicted: neutral
ID: 3280.0, actual: negative, predicted: neutral
1569
3956

Results
======

Correctly Classified Instances        1569               39.6613 %
Incorrectly Classified Instances      2387               60.3387 %
Kappa statistic                          0.0954
Mean absolute error                      0.3988
Root mean squared error                  0.5906
Relative absolute error                 89.9026 %
Root relative squared error            112.1311 %
Total Number of Instances             3956     

